checkintime,checkinid,userid,checkintype
2024-06-14T09:30:26Z,"38,681,381",26037499,Tagged Member
2024-06-14T09:42:43Z,"38,682,288",96881635,Away ELITE member
2024-06-14T09:46:05Z,"38,682,519",7303768,Away ELITE member
2024-06-14T09:47:40Z,"38,682,623",49840063,Away ELITE member
2024-06-14T09:54:10Z,"38,683,106",67659833,Tagged Member
2024-06-14T09:54:18Z,"38,683,116",35641904,Tagged Member
2024-06-14T09:54:57Z,"123,746,208",67659833,Away ELITE member
2024-06-14T09:55:16Z,"123,779,592",93008074,Away ELITE member
2024-06-14T09:55:45Z,"123,465,506",1533105,Away ELITE member
2024-06-14T09:56:11Z,"123,781,471",15888207,Away ELITE member
2024-06-14T09:56:23Z,"123,692,881",95604292,Away ELITE member
2024-06-14T09:56:32Z,"123,692,887",95598401,Away ELITE member
2024-06-14T09:56:40Z,"123,696,040",85525705,Away ELITE member
2024-06-14T09:56:48Z,"123,725,251",89355099,Away ELITE member
2024-06-14T09:56:57Z,"123,767,166",37562483,Away ELITE member
2024-06-14T09:57:06Z,"123,602,738",1101737,Away ELITE member
2024-06-14T09:57:13Z,"123,722,689",4690251,Away ELITE member
2024-06-14T09:58:06Z,"123,769,011",97071929,Away ELITE member
2024-06-14T09:58:14Z,"123,695,208",88800790,Away ELITE member
2024-06-14T09:58:38Z,"123,780,816",84789651,Away ELITE member
2024-06-14T10:01:14Z,"123,778,255",55728247,Away ELITE member
2024-06-14T10:01:22Z,"123,544,249",27235095,Away ELITE member
2024-06-14T10:03:53Z,"38,683,713",835909,Away ELITE member
2024-06-14T10:04:38Z,"123,780,962",16449519,Away ELITE member
2024-06-14T10:06:24Z,"123,498,176",24934194,Away ELITE member
2024-06-14T10:07:56Z,"38,683,955",21783861,Away ELITE member
2024-06-14T10:08:29Z,"38,684,001",65420119,Tagged Member
2024-06-14T10:45:20Z,"38,685,961",5860224,Tagged Member
2024-06-14T10:51:40Z,"38,686,256",95158087,Away ELITE member
2024-06-14T10:55:43Z,"38,686,425",26594035,Away ELITE member
2024-06-14T10:57:13Z,"38,686,501",95598401,Tagged Member
2024-06-14T11:04:32Z,"38,686,832",1353287,Away ELITE member
2024-06-14T11:04:44Z,"38,686,840",17003387,Tagged Member
2024-06-14T11:09:33Z,"38,687,070",86093886,Tagged Member
2024-06-14T11:32:55Z,"38,687,996",94163377,Tagged Member
2024-06-14T11:48:47Z,"38,688,568",94656916,Tagged Member
2024-06-14T12:12:32Z,"38,689,334",94958116,Tagged Member
2024-06-14T12:14:24Z,"38,689,389",96366612,Tagged Member
2024-06-14T12:15:08Z,"38,689,405",98306946,Tagged Member
2024-06-14T12:37:11Z,"38,690,053",36011415,Tagged Member
2024-06-14T12:44:22Z,"38,690,270",87739950,Away ELITE member
2024-06-14T12:46:30Z,"38,690,332",97528273,Tagged Member
2024-06-14T12:56:50Z,"38,690,588",89942819,Tagged Member
2024-06-14T13:00:04Z,"38,690,674",26594035,Away ELITE member
2024-06-14T13:31:47Z,"38,691,467",94361296,Tagged Member
2024-06-14T13:32:14Z,"38,691,472",98088849,Tagged Member
2024-06-14T13:46:32Z,"38,691,776",41323872,Away ELITE member
2024-06-14T13:50:33Z,"38,691,861",319448,Tagged Member
2024-06-14T15:41:34Z,"38,694,406",95609670,Tagged Member
2024-06-14T16:01:58Z,"38,695,112",98022429,Tagged Member
2024-06-14T16:03:38Z,"38,695,182",98115869,Tagged Member
2024-06-14T16:27:10Z,"38,696,343",9830558,Away ELITE member
2024-06-14T16:27:57Z,"38,696,389",88976828,Away ELITE member
2024-06-14T16:37:26Z,"38,696,954",92221313,Away ELITE member
2024-06-14T16:37:38Z,"38,696,969",96660345,Tagged Member
2024-06-14T16:42:58Z,"38,697,297",96182748,Away ELITE member
2024-06-14T16:45:22Z,"123,472,406",98115869,Away ELITE member
2024-06-14T16:48:14Z,"38,697,661",30219230,Tagged Member
2024-06-14T16:52:21Z,"123,723,598",40035211,Away ELITE member
2024-06-14T16:54:49Z,"123,801,078",25236371,Away ELITE member
2024-06-14T16:56:51Z,"123,800,690",9830558,Away ELITE member
2024-06-14T16:57:23Z,"123,562,375",12082662,Away ELITE member
2024-06-14T17:00:30Z,"123,488,077",8088,Away ELITE member
2024-06-14T17:17:21Z,"38,699,899",94655812,Tagged Member
2024-06-14T17:30:47Z,"38,701,028",95093262,Tagged Member
2024-06-14T17:34:33Z,"38,701,379",96200693,Tagged Member
2024-06-14T17:38:21Z,"38,701,731",83626690,Tagged Member
2024-06-14T17:40:57Z,"38,702,009",92951646,Tagged Member
2024-06-14T17:41:47Z,"38,702,082",96127950,Away ELITE member
2024-06-14T17:42:08Z,"38,702,123",94598035,Tagged Member
2024-06-14T17:46:55Z,"123,688,969",94582194,Away ELITE member
2024-06-14T17:48:34Z,"123,699,638",96149121,Away ELITE member
2024-06-14T17:49:49Z,"123,801,315",95494208,Away ELITE member
2024-06-14T17:51:11Z,"123,752,610",70075399,Away ELITE member
2024-06-14T17:52:46Z,"123,742,112",95464638,Away ELITE member
2024-06-14T17:53:52Z,"123,791,694",54364484,Away ELITE member
2024-06-14T17:54:18Z,"123,795,457",2665308,Away ELITE member
2024-06-14T17:54:51Z,"123,678,677",16543498,Away ELITE member
2024-06-14T17:55:17Z,"123,788,885",93714922,Away ELITE member
2024-06-14T17:55:52Z,"38,703,589",96961435,Tagged Member
2024-06-14T17:56:36Z,"38,703,694",95584829,Away ELITE member
2024-06-14T17:56:48Z,"123,488,264",8088,Away ELITE member
2024-06-14T17:59:34Z,"123,777,221",90084449,Away ELITE member
2024-06-14T18:01:58Z,"123,779,547",96993257,Away ELITE member
2024-06-14T18:03:02Z,"123,599,326",97443237,Away ELITE member
2024-06-14T18:03:10Z,"123,796,940",17783090,Away ELITE member
2024-06-14T18:03:20Z,"123,805,533",97484756,Away ELITE member
2024-06-14T18:03:28Z,"123,805,807",96062288,Away ELITE member
2024-06-14T18:04:15Z,"123,716,686",87127348,Away ELITE member
2024-06-14T18:04:16Z,"38,704,599",94513807,Tagged Member
2024-06-14T18:04:22Z,"123,719,478",31785517,Away ELITE member
2024-06-14T18:04:31Z,"123,730,497",4807059,Away ELITE member
2024-06-14T18:08:03Z,"123,710,754",96805919,Away ELITE member
2024-06-14T18:09:03Z,"123,795,815",96086447,Away ELITE member
2024-06-14T18:09:13Z,"123,796,431",96086379,Away ELITE member
2024-06-14T18:10:42Z,"38,705,354",95610179,Tagged Member
2024-06-14T18:13:27Z,"38,705,707",96762846,Tagged Member
2024-06-14T18:24:12Z,"38,707,071",90010745,Away ELITE member
2024-06-14T18:28:51Z,"38,707,660",89418580,Tagged Member
2024-06-14T18:33:17Z,"38,708,193",2118021,Tagged Member
2024-06-14T18:37:02Z,"38,708,681",96517218,Tagged Member
2024-06-14T18:37:08Z,"38,708,701",96580973,Tagged Member
2024-06-14T18:45:45Z,"123,606,893",91932031,Away ELITE member
2024-06-14T18:46:01Z,"38,709,820",91932031,Away ELITE member
2024-06-14T18:48:43Z,"38,710,181",47584216,Away ELITE member
2024-06-14T18:55:10Z,"38,711,070",97443237,Tagged Member
2024-06-14T18:56:15Z,"123,779,673",97006320,Away ELITE member
2024-06-14T19:07:45Z,"38,712,758",98497149,Tagged Member
2024-06-14T19:16:22Z,"38,714,008",94856222,Tagged Member
2024-06-14T19:18:05Z,"38,714,228",93323959,Tagged Member
2024-06-14T19:23:17Z,"38,714,996",97917588,Tagged Member
2024-06-14T19:26:19Z,"38,715,447",96529537,Tagged Member
2024-06-14T19:27:30Z,"38,715,633",98595443,Tagged Member
2024-06-14T19:27:35Z,"38,715,653",84203582,Tagged Member
2024-06-14T19:29:13Z,"38,715,888",87274234,Tagged Member
2024-06-14T19:31:02Z,"38,716,148",86492908,Away ELITE member
2024-06-14T19:33:50Z,"38,716,560",1314047,Away ELITE member
2024-06-14T19:42:27Z,"38,717,810",98076740,Tagged Member
2024-06-14T19:42:36Z,"123,510,292",94763670,Away ELITE member
2024-06-14T19:43:08Z,"38,717,878",95155963,Tagged Member
2024-06-14T19:43:15Z,"123,787,319",95163453,Away ELITE member
2024-06-14T19:44:46Z,"123,811,509",95254856,Away ELITE member
2024-06-14T19:45:36Z,"123,815,294",2118021,Away ELITE member
2024-06-14T19:46:29Z,"123,726,927",97752801,Away ELITE member
2024-06-14T19:46:37Z,"123,602,407",92963738,Away ELITE member
2024-06-14T19:46:46Z,"123,698,996",84043,Away ELITE member
2024-06-14T19:46:57Z,"123,552,900",68451505,Away ELITE member
2024-06-14T19:47:07Z,"123,726,761",97752856,Away ELITE member
2024-06-14T19:47:24Z,"123,543,482",93933709,Away ELITE member
2024-06-14T19:47:39Z,"123,807,396",81216695,Away ELITE member
2024-06-14T19:47:49Z,"38,718,563",95591247,Tagged Member
2024-06-14T19:48:02Z,"123,815,201",91910541,Away ELITE member
2024-06-14T19:49:21Z,"123,782,312",96065762,Away ELITE member
2024-06-14T19:49:37Z,"123,779,383",73891418,Away ELITE member
2024-06-14T19:50:37Z,"38,718,961",93931952,Tagged Member
2024-06-14T19:51:35Z,"38,719,117",56392385,Away ELITE member
2024-06-14T19:51:52Z,"123,804,506",90714793,Away ELITE member
2024-06-14T19:53:09Z,"123,794,191",31785517,Away ELITE member
2024-06-14T19:53:18Z,"123,791,038",44858135,Away ELITE member
2024-06-14T19:53:26Z,"123,751,892",93501091,Away ELITE member
2024-06-14T19:53:36Z,"123,809,927",98477334,Away ELITE member
2024-06-14T19:53:46Z,"123,701,221",77869,Away ELITE member
2024-06-14T19:53:52Z,"38,719,461",1141753,Away ELITE member
2024-06-14T19:53:54Z,"123,697,478",71152892,Away ELITE member
2024-06-14T19:55:03Z,"38,717,028",98742795,TRIAL
2024-06-14T19:55:09Z,"38,719,663",96578444,Tagged Member
2024-06-14T19:55:10Z,"123,807,395",37562483,Away ELITE member
2024-06-14T19:55:42Z,"123,727,976",96259387,Away ELITE member
2024-06-14T19:57:44Z,"123,815,523",88787218,Away ELITE member
2024-06-14T19:58:12Z,"38,720,112",1480179,Away ELITE member
2024-06-14T19:58:20Z,"38,720,135",96946388,Tagged Member
2024-06-14T19:59:39Z,"123,605,934",87582902,Away ELITE member
2024-06-14T20:00:17Z,"38,720,390",97402840,Tagged Member
2024-06-14T20:00:17Z,"38,720,406",95593229,Tagged Member
2024-06-14T20:01:00Z,"123,812,101",47584216,Away ELITE member
2024-06-14T20:01:48Z,"38,720,600",10400867,Away ELITE member
2024-06-14T20:01:55Z,"123,815,596",95956970,Away ELITE member
2024-06-14T20:04:01Z,"38,720,943",97275250,Away ELITE member
2024-06-14T20:04:06Z,"38,720,970",95701558,Tagged Member
2024-06-14T20:08:56Z,"123,679,752",29763268,Away ELITE member
2024-06-14T20:18:03Z,"38,722,888",96338132,Away ELITE member
2024-06-14T20:20:53Z,"38,723,252",898842,Tagged Member
2024-06-14T20:32:51Z,"38,724,733",972213,Tagged Member
2024-06-14T20:45:03Z,"38,726,097",86358191,Away ELITE member
2024-06-14T20:54:07Z,"38,727,023",88787218,Tagged Member
2024-06-14T20:55:08Z,"38,727,125",68451505,Tagged Member
2024-06-14T20:55:26Z,"38,727,169",97356262,Tagged Member
2024-06-14T20:55:48Z,"38,727,191",97343669,Tagged Member
2024-06-15T05:53:24Z,"123,605,996",93008074,Away ELITE member
2024-06-15T05:53:33Z,"123,857,089",25109222,Away ELITE member
2024-06-15T05:53:41Z,"123,642,664",95079130,Away ELITE member
2024-06-15T05:53:50Z,"123,842,648",94808095,Away ELITE member
2024-06-15T05:53:58Z,"123,765,323",95720186,Away ELITE member
2024-06-15T05:54:06Z,"123,856,235",97827748,Away ELITE member
2024-06-15T05:54:43Z,"123,637,044",91884934,Away ELITE member
2024-06-15T05:56:44Z,"123,768,534",96273103,Away ELITE member
2024-06-15T05:57:00Z,"123,783,127",1364181,Away ELITE member
2024-06-15T05:57:08Z,"123,547,295",89661043,Away ELITE member
2024-06-15T05:57:35Z,"123,786,020",64360494,Away ELITE member
2024-06-15T05:57:49Z,"123,857,643",29941950,Away ELITE member
2024-06-15T05:58:10Z,"123,791,319",28873287,Away ELITE member
2024-06-15T05:58:49Z,"123,604,880",92535618,Away ELITE member
2024-06-15T05:59:07Z,"123,683,412",94751895,Away ELITE member
2024-06-15T05:59:43Z,"123,627,749",93487207,Away ELITE member
2024-06-15T06:00:06Z,"123,550,586",85948849,Away ELITE member
2024-06-15T06:00:31Z,"123,586,630",94657105,Away ELITE member
2024-06-15T06:00:57Z,"123,744,756",96936514,Away ELITE member
2024-06-15T06:01:15Z,"123,856,263",95297461,Away ELITE member
2024-06-15T06:01:46Z,"123,762,916",21943708,Away ELITE member
2024-06-15T06:02:08Z,"38,731,928",96535759,Tagged Member
2024-06-15T06:02:48Z,"38,731,973",97343669,Tagged Member
2024-06-15T06:03:03Z,"38,732,010",97356262,Tagged Member
2024-06-15T06:03:13Z,"123,835,215",95916288,Away ELITE member
2024-06-15T06:04:31Z,"123,857,636",1293690,Away ELITE member
2024-06-15T06:05:45Z,"38,732,177",94752414,Tagged Member
2024-06-15T06:05:52Z,"123,809,618",98413409,Away ELITE member
2024-06-15T06:06:59Z,"123,763,714",318324,Away ELITE member
2024-06-15T06:08:37Z,"38,732,374",95285513,Tagged Member
2024-06-15T06:09:21Z,"38,732,418",96105725,Tagged Member
2024-06-15T06:11:36Z,"38,732,559",93042582,Tagged Member
2024-06-15T06:12:10Z,"38,732,607",58199386,Tagged Member
2024-06-15T06:13:04Z,"38,732,672",86073317,Tagged Member
2024-06-15T06:13:46Z,"123,788,290",4690251,Away ELITE member
2024-06-15T06:14:03Z,"38,732,731",97579350,Away ELITE member
2024-06-15T06:15:19Z,"38,732,821",96040607,Tagged Member
2024-06-15T06:15:45Z,"38,732,841",95206345,Tagged Member
2024-06-15T06:15:57Z,"38,732,856",92805476,Tagged Member
2024-06-15T06:16:56Z,"38,732,934",6755340,Tagged Member
2024-06-15T06:18:51Z,"38,733,062",94656409,Tagged Member
2024-06-15T06:28:33Z,"38,733,717",3835321,Tagged Member
2024-06-15T06:37:54Z,"38,734,316",67458937,Tagged Member
2024-06-15T06:38:07Z,"38,734,330",37072355,Tagged Member
2024-06-15T06:48:29Z,"38,735,042",94489148,Tagged Member
2024-06-15T06:48:59Z,"38,735,085",96237517,Tagged Member
2024-06-15T06:55:43Z,"38,735,637",94376415,Tagged Member
2024-06-15T06:57:42Z,"38,735,805",94657105,Tagged Member
2024-06-15T07:01:04Z,"38,736,129",93008074,Away ELITE member
2024-06-15T07:01:33Z,"38,736,161",21641830,Tagged Member
2024-06-15T07:01:43Z,"38,736,176",95916288,Away ELITE member
2024-06-15T07:01:46Z,"38,736,191",98413409,Tagged Member
2024-06-15T07:05:36Z,"38,736,528",23339436,Away ELITE member
2024-06-15T07:09:37Z,"38,736,876",44669003,Tagged Member
2024-06-15T07:12:55Z,"38,737,203",91884934,Away ELITE member
2024-06-15T07:30:52Z,"38,738,736",194213,Tagged Member
2024-06-15T07:32:48Z,"38,738,913",1364859,Away ELITE member
2024-06-15T07:46:13Z,"123,823,080",90116263,Away ELITE member
2024-06-15T07:48:12Z,"38,740,235",79505335,Away ELITE member
2024-06-15T07:49:42Z,"123,858,741",92963738,Away ELITE member
2024-06-15T07:52:27Z,"123,865,790",47628620,Away ELITE member
2024-06-15T07:52:36Z,"123,589,779",92267002,Away ELITE member
2024-06-15T07:52:44Z,"123,858,264",96149121,Away ELITE member
2024-06-15T07:52:54Z,"123,855,851",49294646,Away ELITE member
2024-06-15T07:53:03Z,"123,583,823",90840479,Away ELITE member
2024-06-15T07:53:18Z,"123,856,273",94973652,Away ELITE member
2024-06-15T07:53:33Z,"123,602,715",1101737,Away ELITE member
2024-06-15T07:54:15Z,"123,858,024",4003005,Away ELITE member
2024-06-15T07:54:25Z,"38,740,756",97459536,Tagged Member
2024-06-15T07:54:29Z,"123,692,882",1349815,Away ELITE member
2024-06-15T07:54:37Z,"123,599,166",82626217,Away ELITE member
2024-06-15T07:54:48Z,"123,846,165",98519687,Away ELITE member
2024-06-15T07:54:56Z,"123,841,877",98514089,Away ELITE member
2024-06-15T07:55:02Z,"38,740,796",94586963,Tagged Member
2024-06-15T07:55:04Z,"123,858,507",95916288,Away ELITE member
2024-06-15T07:55:13Z,"123,858,252",14362905,Away ELITE member
2024-06-15T07:55:21Z,"38,740,834",93917404,Away ELITE member
2024-06-15T07:55:21Z,"38,740,850",86019532,Away ELITE member
2024-06-15T07:55:42Z,"123,608,740",40119957,Away ELITE member
2024-06-15T07:56:28Z,"123,866,403",13469645,Away ELITE member
2024-06-15T07:57:02Z,"123,833,580",141472,Away ELITE member
2024-06-15T07:58:11Z,"123,860,661",93966150,Away ELITE member
2024-06-15T07:58:20Z,"123,860,467",29055290,Away ELITE member
2024-06-15T07:58:28Z,"123,564,476",92708366,Away ELITE member
2024-06-15T07:58:54Z,"123,565,411",823058,Away ELITE member
2024-06-15T07:59:04Z,"123,565,621",92757322,Away ELITE member
2024-06-15T07:59:14Z,"123,567,960",80211388,Away ELITE member
2024-06-15T08:00:13Z,"123,861,638",94542418,Away ELITE member
2024-06-15T08:00:23Z,"123,596,048",97196247,Away ELITE member
2024-06-15T08:01:17Z,"123,826,493",98376162,Away ELITE member
2024-06-15T08:03:18Z,"123,773,319",795097,Away ELITE member
2024-06-15T08:05:41Z,"38,741,907",91883701,Tagged Member
2024-06-15T08:17:45Z,"38,743,094",95218894,Tagged Member
2024-06-15T08:18:04Z,"38,743,121",53812282,Away ELITE member
2024-06-15T08:21:32Z,"38,743,417",97038200,Tagged Member
2024-06-15T08:21:54Z,"38,743,455",93887689,Tagged Member
2024-06-15T08:24:50Z,"38,743,757",90685994,Tagged Member
2024-06-15T08:30:30Z,"38,744,259",94372898,Tagged Member
2024-06-15T08:45:17Z,"38,745,560",9493423,Away ELITE member
2024-06-15T08:47:23Z,"38,745,727",10400867,Away ELITE member
2024-06-15T08:49:17Z,"38,745,903",94617944,Tagged Member
2024-06-15T08:49:51Z,"123,724,265",97752801,Away ELITE member
2024-06-15T08:50:01Z,"123,814,886",97752856,Away ELITE member
2024-06-15T08:50:34Z,"123,701,823",93781539,Away ELITE member
2024-06-15T08:52:23Z,"123,869,826",532279,Away ELITE member
2024-06-15T08:52:36Z,"123,817,914",40119957,Away ELITE member
2024-06-15T08:53:12Z,"123,857,674",90116263,Away ELITE member
2024-06-15T08:53:24Z,"123,602,683",1101737,Away ELITE member
2024-06-15T08:53:45Z,"123,871,526",97196247,Away ELITE member
2024-06-15T08:53:49Z,"38,746,349",4003005,Tagged Member
2024-06-15T08:54:43Z,"123,854,886",53527579,Away ELITE member
2024-06-15T08:54:50Z,"123,822,722",85662779,Away ELITE member
2024-06-15T08:56:19Z,"123,603,652",98376162,Away ELITE member
2024-06-15T08:56:28Z,"123,795,126",5876325,Away ELITE member
2024-06-15T08:56:43Z,"123,797,695",98340870,Away ELITE member
2024-06-15T08:57:12Z,"123,666,414",97614823,Away ELITE member
2024-06-15T08:59:02Z,"123,690,911",26037499,Away ELITE member
2024-06-15T09:00:22Z,"123,784,613",15888207,Away ELITE member
2024-06-15T09:00:39Z,"123,573,355",6559953,Away ELITE member
2024-06-15T09:00:50Z,"38,746,998",116705,Tagged Member
2024-06-15T09:01:00Z,"38,747,017",96881635,Away ELITE member
2024-06-15T09:03:17Z,"123,845,396",11086778,Away ELITE member
2024-06-15T09:03:46Z,"123,871,069",71309468,Away ELITE member
2024-06-15T09:03:59Z,"123,871,096",22610996,Away ELITE member
2024-06-15T09:10:23Z,"38,747,756",33528081,Away ELITE member
2024-06-15T09:18:25Z,"38,748,375",14157384,Tagged Member
2024-06-15T09:25:34Z,"38,748,918",31695280,Tagged Member
2024-06-15T09:25:39Z,"38,748,909",90010745,Away ELITE member
2024-06-15T09:26:54Z,"38,749,004",17361919,Tagged Member
2024-06-15T09:30:26Z,"38,749,266",96019765,Tagged Member
2024-06-15T09:30:37Z,"38,749,273",36011415,Tagged Member
2024-06-15T09:42:03Z,"123,872,450",96881635,Away ELITE member
2024-06-15T09:44:16Z,"123,685,587",719065,Away ELITE member
2024-06-15T09:44:31Z,"38,750,252",5430821,Tagged Member
2024-06-15T09:45:02Z,"123,722,451",24122725,Away ELITE member
2024-06-15T09:45:12Z,"123,836,956",881115,Away ELITE member
2024-06-15T09:50:25Z,"123,861,577",1364181,Away ELITE member
2024-06-15T09:52:48Z,"123,797,926",33578603,TRIAL
2024-06-15T09:53:01Z,"123,812,920",96974785,Away ELITE member
2024-06-15T09:54:45Z,"123,626,849",36011415,Away ELITE member
2024-06-15T09:55:11Z,"123,627,317",30094,Away ELITE member
2024-06-15T09:55:19Z,"123,875,674",15888207,Away ELITE member
2024-06-15T09:55:42Z,"123,784,288",26037499,Away ELITE member
2024-06-15T09:55:53Z,"123,724,276",97752801,Away ELITE member
2024-06-15T09:56:08Z,"123,863,075",17368482,Away ELITE member
2024-06-15T09:56:17Z,"123,814,901",97752856,Away ELITE member
2024-06-15T09:56:26Z,"123,861,972",29941950,Away ELITE member
2024-06-15T09:56:32Z,"123,872,441",40119957,Away ELITE member
2024-06-15T09:56:40Z,"123,822,727",85662779,Away ELITE member
2024-06-15T09:57:01Z,"123,867,496",51904436,Away ELITE member
2024-06-15T09:57:45Z,"123,874,680",86537964,Away ELITE member
2024-06-15T09:57:58Z,"123,861,910",89661043,Away ELITE member
2024-06-15T09:58:11Z,"123,570,888",82595198,Away ELITE member
2024-06-15T09:58:22Z,"123,861,872",96273103,Away ELITE member
2024-06-15T09:58:35Z,"123,861,946",85948849,Away ELITE member
2024-06-15T09:58:44Z,"123,875,760",71981,Away ELITE member
